Is Fraudulent,Transaction ID,Customer ID,IP Address,Shipping Address,Billing Address,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age Days,Transaction Hour,Customer Location
0,2d1ac357-f933-4de1-a2d2-949cd988e456,c156b2be-5e74-4706-ad9e-dd1d5d8b540c,148.246.31.29,"585 Karen Crescent Apt. 574
New Darren, TN 53295","585 Karen Crescent Apt. 574
New Darren, TN 53295",114.07,2024-01-13 07:05:55,PayPal,toys & games,5,30,tablet,303,7,Smithfort
0,9602109d-6dfe-4f2a-9d97-6123f917d2b1,6b7692d6-3e6e-4959-8cac-887b3dfde839,141.151.170.94,"USNS Alexander
FPO AE 51258","USNS Alexander
FPO AE 51258",45.07,2024-01-01 13:00:23,credit card,clothing,2,35,tablet,245,13,Brentfurt
0,35fbb971-85ba-4dbe-a53e-307e1c6ce405,07393d14-a12f-4cc4-8315-15253c5d29d7,33.60.47.190,"7713 Tonya Junction Apt. 927
East Amanda, WI 32942","7713 Tonya Junction Apt. 927
East Amanda, WI 32942",52.62,2024-03-07 01:16:55,debit card,toys & games,4,27,tablet,223,1,Christinefurt
0,e12f7d42-3e51-476d-b1db-a6a70a3d4360,edb41e64-fc83-4d9b-92ec-21324eb72c85,5.82.33.174,"1266 Cameron Centers Apt. 130
New Kim, VA 96089","1266 Cameron Centers Apt. 130
New Kim, VA 96089",72.12,2024-02-13 14:44:00,PayPal,electronics,3,25,desktop,300,14,Olsonberg
0,4dace973-96de-4f27-8b58-356c9458f067,9dd0e205-63c9-4d42-b02d-f5dee93950c8,74.46.248.226,"1700 Kathryn Inlet
Kelseyburgh, DC 33919","1700 Kathryn Inlet
Kelseyburgh, DC 33919",182.86,2024-03-03 22:57:40,PayPal,electronics,3,42,desktop,53,22,Elizabethland
0,c8323c8b-f4b0-436d-8088-5fec71091d11,477aef62-3fec-4818-a728-b8def294b8ed,66.205.254.55,"75347 Curtis Highway
Port Theodorefort, DE 57992","75347 Curtis Highway
Port Theodorefort, DE 57992",377.25,2024-03-29 22:15:58,debit card,health & beauty,3,33,mobile,7,22,New Angela
0,b38fc99a-6940-4cf1-8040-7d6d8f926508,d9924bf4-308e-44e8-8bc9-32f9ceeaeca7,55.150.251.199,"68556 Whitney Ridge Suite 335
Lopezberg, HI 36929","68556 Whitney Ridge Suite 335
Lopezberg, HI 36929",43.19,2024-03-25 08:51:41,debit card,clothing,1,43,tablet,57,8,Juanstad
0,332a21ce-4486-4dd5-a6d2-87e283ecc50d,f2a0513f-5777-42aa-895b-c6c866c05014,195.253.105.96,"510 Valdez Land
South Aaron, WA 94368","510 Valdez Land
South Aaron, WA 94368",216.05,2024-02-12 20:30:06,bank transfer,toys & games,3,50,tablet,263,20,Mooremouth
0,906f0deb-cf62-4873-beb4-4ae6b2e0a6e7,f299c14b-4eb6-4237-bd45-c2cf6112ebc0,128.86.202.159,"3669 Christian Mount Apt. 385
New Arthur, DC 69478","3669 Christian Mount Apt. 385
New Arthur, DC 69478",73.10,2024-03-30 19:25:06,credit card,home & garden,3,32,mobile,263,19,East Randy
0,d5024502-3206-4170-a363-2da607a6bb16,1d680213-cbdd-424d-b061-b708d58f030f,136.117.46.79,"1129 Meghan Greens Suite 550
Susanside, MT 33481","1129 Meghan Greens Suite 550
Susanside, MT 33481",192.11,2024-02-14 15:20:36,bank transfer,health & beauty,4,30,tablet,189,15,Port John
0,2dec6d6f-cae1-453d-b311-f174797763b7,4ecba7e8-b0c3-4545-9016-66521c10757c,178.105.143.52,"48896 Victoria Creek
New Whitneyfurt, MA 60466","48896 Victoria Creek
New Whitneyfurt, MA 60466",170.66,2024-03-11 11:25:48,debit card,health & beauty,2,32,tablet,21,11,Parkerland
0,d916eaab-4412-48be-8e16-b52a4608ff7e,bb8580a1-459c-4941-98c4-854685a06e29,83.62.170.216,"75310 John Trafficway Suite 542
East Ryanport, AK 16799","75310 John Trafficway Suite 542
East Ryanport, AK 16799",470.61,2024-03-23 12:38:04,bank transfer,home & garden,4,33,desktop,95,12,Erikstad
0,f1f71504-7012-4bf9-b674-233cefb97000,5263b492-d4de-40c3-8c51-dd4bb4d6d368,22.182.20.40,"385 Clark Point Suite 844
Lake John, WY 38578","385 Clark Point Suite 844
Lake John, WY 38578",83.58,2024-02-01 16:55:54,bank transfer,electronics,3,28,mobile,176,16,Colebury
0,58b73daa-ff74-4b3c-969f-dff33e7c95bf,8431d10d-458b-4151-bcbd-3b70f5bcbf54,13.115.209.157,"Unit 5695 Box 4991
DPO AP 17191","Unit 5695 Box 4991
DPO AP 17191",25.16,2024-03-11 09:13:42,bank transfer,electronics,3,48,mobile,323,9,East Amber
0,7c345429-b146-476b-8012-7df3ea0b0d15,b6bc3eca-f0ee-4826-ab56-54bb5ea9b6cf,76.91.67.155,"172 Daniel Pike Suite 231
Port Andrealand, FL 39177","172 Daniel Pike Suite 231
Port Andrealand, FL 39177",28.23,2024-03-24 09:51:55,bank transfer,home & garden,1,10,tablet,190,9,Lake Brian
0,375d340f-4cdd-43fa-934b-fd856009d6ed,51f44e68-312d-4db8-87cf-65f3eb8d65da,9.80.163.171,"447 Nicole Vista
Lake Williamport, DE 81396","447 Nicole Vista
Lake Williamport, DE 81396",86.89,2024-01-25 08:49:31,PayPal,health & beauty,5,49,tablet,217,8,East Jonfurt
0,8ec7ac0e-7864-462c-b209-bcbe9d1da182,262e8067-fe93-432a-ba4e-84958ef5b62f,155.18.28.116,"679 Howard Orchard
Alvaradofurt, MH 56233","679 Howard Orchard
Alvaradofurt, MH 56233",94.91,2024-02-08 16:41:01,bank transfer,home & garden,5,41,desktop,128,16,East Meganport
0,c3884cee-4dfb-48a0-b271-3df895b27a4e,7eff2836-b9ed-4c4f-9ee4-9ef6f5f8f561,9.222.96.106,"367 Robinson Inlet Suite 414
Lake William, OH 42505","367 Robinson Inlet Suite 414
Lake William, OH 42505",169.58,2024-02-29 21:53:30,debit card,clothing,3,34,tablet,252,21,Lake Brentstad
0,e63ae092-489e-44ca-8397-c99c912bc41d,d81a68cf-8c80-447d-8e9c-ea3fc01ae074,204.186.154.219,"901 Ashley Ranch
Charlenemouth, ME 28617","901 Ashley Ranch
Charlenemouth, ME 28617",94.90,2024-03-10 21:25:01,debit card,electronics,3,28,desktop,250,21,Morsestad
0,13427c23-605f-460d-8797-2e93aeaf9476,f8d497e3-6554-4c37-83ae-694de969b00e,24.99.0.72,"4601 Manning Mountains
Sheilabury, IN 20829","982 West Haven
Shawntown, NJ 52704",582.24,2024-01-06 02:35:44,bank transfer,electronics,4,19,tablet,143,2,Vegaville
0,b1b1e3ae-c4a8-47e4-8ee7-afd9787fd652,ac1aec0e-3220-4505-97b7-ec41e0117d95,142.234.216.122,"25790 Murphy Road
Carolineville, TX 56021","25790 Murphy Road
Carolineville, TX 56021",26.10,2024-03-22 09:06:53,debit card,clothing,5,26,mobile,286,9,Thomasburgh
0,a4fc3c3d-1b73-4734-a087-bfa469393704,f08ccf44-065b-4c1e-9db1-69bca43a7f6a,202.76.196.92,"53901 Jordan Meadow Suite 502
South Christinaside, TN 23713","53901 Jordan Meadow Suite 502
South Christinaside, TN 23713",232.45,2024-04-03 07:05:13,debit card,home & garden,5,27,tablet,279,7,Millerview
0,774da1a7-0c7b-4617-8b49-54aab2d1e38e,c4eeff20-6cbb-4e13-a8db-dfe7d82aa45e,12.21.176.85,"8728 Rowland Summit
Port Amy, IL 29748","8728 Rowland Summit
Port Amy, IL 29748",322.51,2024-01-27 00:40:58,credit card,clothing,2,39,desktop,5,0,Travisstad
0,08bbfc80-08ef-4caa-93ac-66a1dc98acdd,c71460ac-ecf1-496a-b51a-8f4e4ef8b0fb,40.238.99.234,"375 Barnes Stream Suite 612
Susanhaven, ID 42962","375 Barnes Stream Suite 612
Susanhaven, ID 42962",251.24,2024-01-16 12:20:31,PayPal,health & beauty,2,44,mobile,274,12,Jeffreyton
0,8fca3363-b6a1-411a-a5e6-b1c4df8d0d6d,d63cb8bb-d6c9-4f61-ba49-220a66027287,104.103.192.91,"25097 Rivera Mountain Apt. 131
New Travisbury, NE 81289","25097 Rivera Mountain Apt. 131
New Travisbury, NE 81289",377.92,2024-03-02 18:40:12,debit card,home & garden,5,28,tablet,154,18,North Jessica
0,819a759d-4b72-40b2-bd40-1e5ff0a49ce2,b8e3ba6a-58d9-4bf7-9604-8d11df3f93ef,51.213.214.116,"88315 Alejandra Mission
Lopezmouth, ND 46010","88315 Alejandra Mission
Lopezmouth, ND 46010",137.62,2024-01-03 15:05:42,PayPal,electronics,5,52,mobile,74,15,Frankstad
0,b16e9817-d690-4be9-9e92-d5ca4962caff,1880f69e-d03c-4a5e-ab89-23094415faa5,71.81.51.58,"565 Blevins Freeway
Marcfort, MP 37898","565 Blevins Freeway
Marcfort, MP 37898",168.47,2024-04-03 07:39:34,bank transfer,health & beauty,2,26,mobile,144,7,Gregoryhaven
0,77ad714c-643f-4936-be69-8bc427a0d184,4e84267e-9594-4d5f-9a6a-28a6870a280e,97.5.152.166,"766 Robert Branch Suite 696
South Sarahside, GA 17400","766 Robert Branch Suite 696
South Sarahside, GA 17400",167.03,2024-02-09 00:19:51,credit card,electronics,2,33,desktop,304,0,Lake Samuel
0,cb0b0814-37d8-4dd5-9012-e4ad2463e848,043119d4-b858-4439-b44c-b79d31263fe2,107.64.209.74,"9373 Wright Turnpike
Heathermouth, OK 53158","9373 Wright Turnpike
Heathermouth, OK 53158",333.73,2024-02-07 20:45:25,credit card,clothing,5,43,mobile,316,20,Torresshire
0,6d88fdd2-bb9e-46b4-9ce9-6172f1466722,ae1cb2d5-15f4-4920-9fe1-1fa622957a5b,15.171.58.163,"941 Torres Locks
Dunlapside, HI 72711","941 Torres Locks
Dunlapside, HI 72711",18.29,2024-03-01 14:17:17,debit card,electronics,5,16,tablet,6,14,Charlesside
0,d91248f5-2dcf-439c-8589-15e675a4ebb3,7dff93ed-de5e-4ee9-82f1-82f331049328,162.132.156.231,"16484 Brian Crescent
Steveport, AL 92119","16484 Brian Crescent
Steveport, AL 92119",52.41,2024-01-13 18:30:38,debit card,toys & games,2,34,mobile,154,18,South Leslieburgh
0,e830f287-5617-4667-b5d6-0ae854592aeb,135db5a5-1bbb-41a1-9f4f-987e861615ac,102.206.51.31,"11016 Shannon Dam
Lake Daniel, MN 25156","PSC 5817, Box 9517
APO AA 63370",62.20,2024-03-18 04:41:03,debit card,health & beauty,2,41,tablet,223,4,South Richard
0,37c51524-257a-418f-a642-735d38ccfd51,b4a09008-f936-48fb-b105-91cbb81075a5,4.120.123.204,"Unit 2132 Box 3295
DPO AE 45295","4722 Smith Vista
West Christina, PA 67331",106.04,2024-01-08 00:43:32,bank transfer,electronics,1,34,tablet,359,0,Davidville
0,d6daf800-b98c-4a94-a79c-94e1e49d7614,51a819c3-cc8e-4cb7-941f-220264f80e25,191.199.144.4,"8304 Lynn Motorway
Chambershaven, GU 35557","8304 Lynn Motorway
Chambershaven, GU 35557",99.84,2024-03-04 02:07:28,bank transfer,health & beauty,4,33,desktop,257,2,South Robert
0,7e7a583b-2f14-48bf-81d4-9600893ebc9f,a8b61b0b-342e-48f8-a40d-36273ef1c355,162.64.205.235,"Unit 0523 Box 9794
DPO AE 45883","Unit 0523 Box 9794
DPO AE 45883",128.57,2024-03-05 02:53:56,debit card,home & garden,3,33,desktop,247,2,North Davidmouth
0,088465dd-991f-4449-8076-fb09f7a4cb7d,382b5ebe-8f19-4221-8daf-7cafd3f4184e,98.217.91.200,"7349 Campbell Lodge
Teresastad, FM 11529","7349 Campbell Lodge
Teresastad, FM 11529",26.54,2024-01-27 05:42:10,debit card,toys & games,1,47,desktop,337,5,North Marissa
0,48ffd296-e5ef-426c-8f0b-2b5735ecb555,b42b8ca0-4d09-4dcc-bb8b-561ac1092155,120.153.137.78,"Unit 0115 Box 1341
DPO AE 33631","Unit 0115 Box 1341
DPO AE 33631",622.26,2024-03-10 19:48:02,bank transfer,home & garden,4,51,desktop,238,19,Juliatown
0,85b0503a-e4cf-40ce-bd52-e3a5c997d5c9,3ba80b77-3025-4aad-aaa8-44a525e72404,143.157.14.218,"6574 Reyes Spur
Lake April, HI 35677","6574 Reyes Spur
Lake April, HI 35677",62.79,2024-02-03 03:06:15,debit card,clothing,2,32,mobile,133,3,Johnsonton
0,d2a137ff-a65b-4656-94ae-e8412863379e,4b01c932-3e9b-4c6e-bea5-0f607b340a3f,83.140.0.156,"967 Ashley Wall Apt. 457
Danielshire, WA 30544","967 Ashley Wall Apt. 457
Danielshire, WA 30544",48.19,2024-01-15 17:30:33,debit card,electronics,3,39,tablet,188,17,Velasquezborough
0,7e98caea-df3b-46d8-bfbc-351486e1218d,66db9af4-e45d-45ef-850e-67ae70b288b0,138.33.35.22,"68711 Penny Prairie
Morrisonville, HI 78197","68711 Penny Prairie
Morrisonville, HI 78197",42.25,2024-02-29 10:10:46,debit card,clothing,1,56,desktop,111,10,Clarkville
0,8e6a12e9-efaa-4881-b743-f1bb64f611a7,b2b2090d-b3f6-435b-bc40-7a2bc0f7ecee,217.247.188.172,"17636 Anthony Pike
Collierhaven, AR 79055","17636 Anthony Pike
Collierhaven, AR 79055",113.65,2024-03-15 04:06:48,PayPal,home & garden,1,38,tablet,85,4,West Heatherton
0,7167c2b2-daea-4ba2-a7f1-882a84e78d34,3a17e9d6-f915-43ef-b220-dc94d51b98ee,52.48.232.177,"7355 Marshall Falls Suite 624
Onealfurt, MO 93992","7355 Marshall Falls Suite 624
Onealfurt, MO 93992",249.59,2024-02-24 10:34:40,bank transfer,home & garden,5,37,desktop,215,10,Edwardstown
0,9d0a4b43-e29a-4294-a0de-5ae878d60042,bc12a73d-1cd6-4088-9a0e-018971d22e60,117.211.210.163,"5798 Wood Spring Apt. 039
Port Anthony, NJ 10699","5798 Wood Spring Apt. 039
Port Anthony, NJ 10699",244.59,2024-02-21 17:41:37,debit card,toys & games,3,31,mobile,213,17,Wintersfort
0,9b14586d-3171-43fd-951a-1a5b70204fd5,2ddab00f-65e6-40cc-8a6b-21a3fe943485,156.20.210.187,"52294 Jones Cliff Suite 215
Port Garyfort, NY 82971","52294 Jones Cliff Suite 215
Port Garyfort, NY 82971",93.57,2024-03-26 00:39:09,bank transfer,clothing,3,34,desktop,174,0,Staffordburgh
1,5e11a0ae-dafc-476a-973b-961c2e172a40,53562195-849e-4f21-81c9-ae6d263a6c40,24.114.84.126,"10157 Amanda Circle
Jonesfort, UT 00664","584 Matthew Flat
Nicholaschester, AL 22535",123.80,2024-03-08 10:59:14,bank transfer,toys & games,1,41,desktop,28,0,Julieborough
0,8a46e647-6a56-4c23-beff-2a06b83e508a,7f1867d1-7ff9-46d5-ad75-d481e674e25e,83.139.229.102,"68574 Shelton Manors Apt. 742
Stephenmouth, SD 77024","58230 Shelton Trail Apt. 635
Davidchester, PR 62177",183.54,2024-03-05 17:25:59,PayPal,toys & games,4,36,tablet,264,17,New Davidland
0,63e5fba8-cdd0-4a86-a6bc-0038dc6b0bda,1141368a-e619-4fd1-ac0f-e6f4fadbe506,113.231.39.4,"54365 Benjamin Plains
Jeffreyside, NY 82488","54365 Benjamin Plains
Jeffreyside, NY 82488",230.08,2024-01-17 16:25:07,PayPal,clothing,1,36,mobile,79,16,Moniqueview
0,8264e854-992d-4182-b8d4-56ee734bda4b,24d4120a-d974-441d-a099-2a158f3d48fe,75.136.94.136,"4858 Hurley Forks Suite 033
East Mary, NM 36569","4858 Hurley Forks Suite 033
East Mary, NM 36569",182.51,2024-01-11 10:30:00,PayPal,clothing,4,52,desktop,199,10,Catherineburgh
0,6fc3cac0-13ab-4076-a15d-8066c2761dec,65bc816f-46aa-4cc5-9b51-5bf25a071cd7,195.222.43.55,"6562 Swanson Springs
Burtonmouth, AK 37408","6562 Swanson Springs
Burtonmouth, AK 37408",275.02,2024-03-14 23:50:39,PayPal,home & garden,3,35,mobile,101,23,Rodriguezland
0,749de350-cac1-4c3a-9c24-9f1d75cf1beb,3686d7b3-b3a1-4c19-95cb-76129ae20224,199.168.138.235,"PSC 6389, Box 2131
APO AA 52153","PSC 6389, Box 2131
APO AA 52153",15.52,2024-02-14 21:09:16,bank transfer,toys & games,3,44,tablet,70,21,Gordonberg
0,5e6b4275-0bd1-475b-98f7-fb2821bcb704,0f2aca4f-2c55-4d57-b7c3-43de747bb59c,2.249.25.254,"980 Denise Corner
Bethanystad, AR 10923","405 Tracy Square Suite 887
Riveraland, VA 71749",217.76,2024-03-11 01:22:04,debit card,clothing,4,22,desktop,10,1,South Yvonnemouth
0,2d3d00de-fa6f-4b81-bb47-67f3648bce08,9a290fbb-19ed-4e1d-8850-24bdb93e5c1c,154.122.29.205,"50182 Morgan Circles Suite 315
Rebeccashire, AK 41503","50182 Morgan Circles Suite 315
Rebeccashire, AK 41503",102.13,2024-01-28 12:19:31,bank transfer,home & garden,2,45,desktop,125,12,New Jesse
0,9124d72a-a5e2-44ca-b0c9-eeb6d76931ef,e75683bf-b424-4dbf-9b92-22c2644a53cf,105.68.47.213,"39479 Nancy Drives Apt. 971
Doylechester, CA 78468","39479 Nancy Drives Apt. 971
Doylechester, CA 78468",15.07,2024-01-31 11:26:53,bank transfer,health & beauty,3,22,mobile,284,11,Lake Shelbyfurt
0,28e0fb28-7c70-48a1-99d5-9a64d47c7725,9e0b920f-def0-4631-a48f-7c614f85c55a,208.19.150.58,"7642 Mary Rapid Apt. 160
Jonestown, WY 72004","7642 Mary Rapid Apt. 160
Jonestown, WY 72004",48.27,2024-02-28 00:00:04,bank transfer,toys & games,3,36,mobile,50,0,Bryantton
0,2a78571d-b9e3-4a93-b3c0-35e25862fb51,35a26daa-1dbe-4ef8-8f67-b8ce660dc72b,169.234.216.139,"4257 Robert Streets
Rickstad, PA 56781","2420 Patrick Mountains Suite 338
South Madeline, WI 84774",107.91,2024-01-05 22:45:58,PayPal,clothing,3,41,mobile,256,22,Briggsville
0,a872d0ea-6b46-4d1e-b9aa-58bc56b03fda,c55aadfd-12f1-4003-a9ce-ad43d2d96fc1,206.40.64.201,"95731 Stephanie Plain Suite 879
Port Codychester, IN 67506","95731 Stephanie Plain Suite 879
Port Codychester, IN 67506",234.57,2024-02-19 02:52:51,credit card,health & beauty,3,38,tablet,6,2,Markstad
0,c1db8daa-ece1-40fa-ae29-a40cf6b7104e,676aabb0-126a-4aac-83f4-6ee935fea503,180.111.162.42,"91812 Nancy Spur Apt. 919
New Kimberly, CO 91918","021 Herrera Mission
Dunnshire, AR 01096",93.39,2024-02-22 15:55:39,debit card,electronics,4,28,mobile,242,15,New Denisemouth
0,0968c671-013a-48ee-8273-55faa0cb6693,066f1fda-7934-4b39-ad49-5dbfbd580062,79.135.59.182,"17766 Jay Spurs Suite 622
North Dennisfort, VI 12636","17766 Jay Spurs Suite 622
North Dennisfort, VI 12636",390.77,2024-03-10 06:24:36,debit card,health & beauty,3,26,tablet,145,6,West Andreamouth
0,fc08c94b-204c-410e-ad21-c7cc5f4ee557,068e1ee2-2e53-4302-b0f7-9636a8abd535,168.25.147.109,"PSC 6414, Box 1676
APO AA 15948","PSC 6414, Box 1676
APO AA 15948",144.47,2024-03-03 14:50:12,PayPal,toys & games,3,19,tablet,108,14,East Louis
0,1a6a7d24-b941-4412-8058-cc50147548a1,91fface1-7ec7-41fd-85ee-b843f7f2c9f5,113.173.27.192,"78792 Lee Port Suite 600
South Laura, NV 52376","78792 Lee Port Suite 600
South Laura, NV 52376",562.02,2024-01-15 08:26:59,bank transfer,health & beauty,3,32,mobile,288,8,Ronaldside
0,56038aa7-9a47-45ba-b881-3027f3193d01,87bf582f-9eb6-47c9-bd40-ee156dd17189,155.210.186.90,"4482 Amanda Parkways Apt. 205
Lake Jessicaton, VT 35377","4482 Amanda Parkways Apt. 205
Lake Jessicaton, VT 35377",73.31,2024-03-06 23:24:07,credit card,toys & games,2,37,tablet,127,23,South Victoriaside
0,0cda36d8-e0e4-41ae-ba1e-6063f508977e,79595dd0-1cba-498f-b894-e75828edcdd1,222.32.82.67,"3296 Gilmore Stravenue Apt. 087
Carrilloberg, NH 52118","3296 Gilmore Stravenue Apt. 087
Carrilloberg, NH 52118",99.81,2024-01-23 22:52:41,PayPal,toys & games,4,42,mobile,171,22,West Jonathanburgh
0,687e669f-309c-420e-96d7-9f963191be8b,933bf32e-b349-4a74-8a88-8486c92bde21,34.173.230.56,"6980 Brittany Union
Jonesberg, NV 34393","6980 Brittany Union
Jonesberg, NV 34393",12.82,2024-01-26 01:31:44,credit card,electronics,4,24,mobile,157,1,Hernandezburgh
1,00f7617b-c356-438b-ba90-21fdd68d326d,adf4a05b-fdc7-41b0-ab0d-f4a5ab949d33,24.99.239.122,"159 Michael Unions
Lake Richard, AS 36339","159 Michael Unions
Lake Richard, AS 36339",1263.50,2024-04-02 21:52:43,credit card,clothing,1,30,mobile,59,2,North Cathy
0,8a8e08ab-82f1-487c-a456-d5d8fdfdb190,f9c73f25-b29a-46ba-9f42-5f091a992b0a,39.138.84.65,"33007 Lane Forest Apt. 031
South Larrymouth, WV 38440","33007 Lane Forest Apt. 031
South Larrymouth, WV 38440",171.30,2024-02-27 05:45:17,credit card,electronics,3,23,tablet,357,5,Gaymouth
0,1df9f170-5f1d-4cbd-96df-4b02f04ebbb7,7cec1d58-995a-44a1-b873-18b8deb0f930,70.188.174.123,"94957 Karla Inlet
West Luke, FM 84941","94957 Karla Inlet
West Luke, FM 84941",31.61,2024-03-01 14:54:04,debit card,toys & games,1,45,tablet,45,14,Stephanieview
1,8912145d-9a3a-4b2f-b636-db6661d9967e,4d459353-5e21-48bb-8e1b-b716743dc2b7,173.58.30.102,"Unit 4440 Box 2075
DPO AA 22163","Unit 4440 Box 2075
DPO AA 22163",130.00,2024-01-22 13:02:54,debit card,clothing,4,49,tablet,184,1,Jeffreyfurt
0,7563463e-c13b-4949-afee-5c8cb168959f,ea7de055-765d-4782-8bdc-f183f7f0aecf,30.152.197.227,"698 Heath Terrace
Robinsonburgh, NV 42152","698 Heath Terrace
Robinsonburgh, NV 42152",347.38,2024-02-18 10:38:22,PayPal,clothing,5,35,mobile,3,10,Thomasfurt
0,6f9aff58-e1e4-4a71-91ee-6f5b8dea4804,0197788e-1254-407b-9790-42fdc3596d06,65.196.167.152,"9915 Keller Field
Wilsonport, NC 93318","9915 Keller Field
Wilsonport, NC 93318",37.75,2024-03-02 21:15:01,PayPal,toys & games,2,14,mobile,96,21,Shannontown
0,6b70d0b0-b617-4377-9c43-16d94d54c5b0,8c4e484d-04d5-470c-b864-dbdb48797e3e,50.77.87.236,"Unit 3760 Box 4748
DPO AE 06095","Unit 3760 Box 4748
DPO AE 06095",119.40,2024-02-22 03:00:58,debit card,toys & games,2,33,tablet,89,3,West Jonborough
0,89328b5b-445d-4cf8-a7f3-8d6fe6e63192,919f273f-8ec4-49cb-a501-1b356fac7656,137.140.252.118,"568 Lopez Stravenue Suite 129
North Scottville, MT 63787","568 Lopez Stravenue Suite 129
North Scottville, MT 63787",120.57,2024-02-10 04:39:42,PayPal,home & garden,4,50,mobile,179,4,Montoyaborough
0,84bc787e-6200-468f-9e65-24c089b603d3,ca349635-69ad-48e3-9726-c4f875508c90,46.109.234.144,"79310 Baldwin Mill Suite 916
Tinastad, NV 99532","79310 Baldwin Mill Suite 916
Tinastad, NV 99532",194.05,2024-01-22 16:58:54,bank transfer,clothing,3,51,mobile,267,16,Toddhaven
0,2ccc226a-cd7e-4bee-b09f-7e430d1b8040,20ae9512-f0ae-412a-9256-f4538bdda6b0,111.104.30.62,"214 Bates Circles Suite 249
New Edward, HI 88137","214 Bates Circles Suite 249
New Edward, HI 88137",145.63,2024-03-12 21:02:15,credit card,health & beauty,5,36,mobile,140,21,Karenberg
1,484f8682-0a46-4d4e-94ef-3f493c57f981,8ae33a88-4d85-4fd8-bc9a-671ddebe00f8,33.248.39.125,"3669 Tommy Valley Apt. 999
Haleyberg, PW 61706","3669 Tommy Valley Apt. 999
Haleyberg, PW 61706",2463.10,2024-02-06 09:55:18,PayPal,toys & games,3,37,mobile,17,9,Mckinneyberg
0,c9b14240-2ef6-4542-a4fc-f14b3cd272ac,ea62b795-d41f-4d68-aaaf-16f2aadc2338,179.163.4.162,"238 Lin Plains Suite 981
Lake James, CT 86253","238 Lin Plains Suite 981
Lake James, CT 86253",229.74,2024-02-20 03:11:35,bank transfer,clothing,4,31,desktop,57,3,Port Samanthabury
0,20deb796-cc61-4425-b9a1-79f4102e838c,95b43b4a-214b-4c86-a322-6c966817cf18,215.87.105.59,"144 Wright Ville
Harmonside, FL 13416","144 Wright Ville
Harmonside, FL 13416",207.85,2024-03-28 08:18:19,credit card,clothing,2,53,tablet,67,8,North Stacey
0,c321c7b1-360b-436f-8626-9c00fc1441b6,830b7b9a-0b4d-476d-aaf3-dc336f3239ef,10.31.114.22,"8785 Payne Lakes
North Belinda, MA 97016","8785 Payne Lakes
North Belinda, MA 97016",463.25,2024-03-07 19:12:26,bank transfer,clothing,3,27,mobile,115,19,Figueroaland
0,80449097-6123-421d-b169-7cb829277446,cd8dddf5-1083-4b83-a107-64e3708ff441,164.36.142.47,"4792 Anne Station
Port Scottfort, TX 70645","4792 Anne Station
Port Scottfort, TX 70645",359.32,2024-02-23 20:33:31,PayPal,health & beauty,5,37,tablet,290,20,Thomasside
0,bd276ad4-ee57-4fde-9c79-a97950a45cc7,e1236302-2660-4f57-9b7c-5d8e00997722,54.101.152.66,"14788 Palmer Mountains
New Sarahshire, DE 90086","14788 Palmer Mountains
New Sarahshire, DE 90086",184.60,2024-03-14 04:15:00,debit card,clothing,3,27,desktop,304,4,Lake Sherri
0,a9a1e30d-8b66-4903-aa70-8fcd051e7522,2777c51d-a339-4757-b1cf-036292a3abf5,96.173.204.122,"3092 Holmes Bridge Apt. 608
Jasonport, VT 04665","3092 Holmes Bridge Apt. 608
Jasonport, VT 04665",161.23,2024-02-06 13:05:04,debit card,home & garden,5,52,tablet,199,13,Carterburgh
0,8018c933-761f-4319-a654-0ce2ceee7f03,7d62a5f9-f8b2-4b57-8caa-f6dd5f32251c,67.120.51.167,"07135 Williams Courts
Timothyfurt, IN 86281","07135 Williams Courts
Timothyfurt, IN 86281",78.25,2024-01-29 16:54:53,bank transfer,home & garden,1,28,mobile,170,16,New Johnville
0,4add9300-39c5-4068-bd36-9346c91916c7,c6f47805-1b23-4590-8d12-77ff6ff97b2e,103.174.47.201,"USS Coleman
FPO AE 34115","USS Coleman
FPO AE 34115",510.14,2024-03-11 01:16:26,debit card,toys & games,3,39,mobile,141,1,East Carrie
0,af374766-98e9-4c0c-8f42-47abb5a5f75b,8726aca0-d0dd-47be-be98-446875911806,82.29.205.235,"PSC 0580, Box 5875
APO AP 81123","PSC 0580, Box 5875
APO AP 81123",47.38,2024-02-08 09:34:18,bank transfer,home & garden,3,35,desktop,102,9,Stevenshire
0,6be48671-60a4-41e9-9068-eef0b7040efe,77c4d9cb-1180-4182-9c05-4df93885dad9,4.27.39.57,"4931 Sean Curve Apt. 731
Davidside, IA 02960","4931 Sean Curve Apt. 731
Davidside, IA 02960",345.26,2024-04-01 06:07:17,credit card,health & beauty,3,49,desktop,223,6,Sarafort
0,a03c5e6d-d922-4762-a5fb-60cebfc58a91,489d5e6e-b963-46d6-a5fd-7911c476b26e,157.144.217.94,"90402 Baker Point
Port David, ME 92901","90402 Baker Point
Port David, ME 92901",86.21,2024-03-17 20:58:33,credit card,health & beauty,5,32,tablet,46,20,South Daniel
